"mean","se","p","lower_0.99","upper_0.99","lower_0.95","upper_0.95","lower_0.9","upper_0.9","lower_0.99_q","lower_0.95_q","lower_0.9_q","upper_0.9_q","upper_0.95_q","upper_0.99_q","SiteName","group_name","group_num","study_num","Rhat","Rhat_upper_CI","parameter","grouping","Period","Latitude","Longitude","maxTempChangeAnnual","se_maxTempChangeAnnual","meanTempChangeAnnual","se_meanTempChangeAnnual","Study","StudySite","trajectory_ID","minYear","maxYear","maxTempChangeAnnualSample","se_maxTempChangeAnnualSample","meanTempChangeAnnualSample","se_meanTempChangeAnnualSample","maxWaveChangeAnnualSample","se_maxWaveChangeAnnualSample","meanWaveChangeAnnualSample","se_maxWaveChangeAnnualSample.1","bigWaveYears"
0.00202977,0.0352474,0.508889,-0.0869497,0.09207,-0.0722137,0.0679797,-0.0584916,0.0559939,-0.0868207,-0.0667296,-0.0554397,0.0598151,0.0737288,0.0941625,"isla_natividad-PuntaPrieta Reserve-14-6:isla_natividad","Southern California Bight",23,30,1.00204,1.00229,"site_slope","Ecoregion","1900-2015",27.8861,-115.196,0.0182783,0.00640611,0.0156653,0.00429881,"isla_natividad","isla_natividad-PuntaPrieta Reserve-14-6",6,2006,2014,-0.136322,0.167915,-0.0497305,0.0692056,NA,NA,NA,NA,NA
-0.00190939,0.0497455,0.49,-0.125017,0.13438,-0.101216,0.0921808,-0.081854,0.0800119,-0.132215,-0.100683,-0.0838479,0.0785041,0.0928283,0.129433,"KelpCover_Australia_Victoria-Angelsea reef, Westen Central Victoria-26-1:KelpCover_Australia_Victoria","Bassian",3,31,1.00079,1.00202,"site_slope","Ecoregion","1900-2015",-38.4164,144.196,0.00683054,0.00340692,0.00453567,0.00161281,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Angelsea reef, Westen Central Victoria-26-1",1,2003,2005,-0.136677,0.0652089,0.0437277,0.0454075,-0.819833,0.609971,-0.211597,0.170273,0
-0.00741408,0.0362009,0.408889,-0.0985666,0.0886602,-0.0811279,0.0618495,-0.0620056,0.0579839,-0.100031,-0.0782219,-0.0672457,0.0531213,0.0654142,0.0871302,"KelpCover_Australia_Victoria-Annulus (Popes Eye), Port Phillip Heads-26-2:KelpCover_Australia_Victoria","Bassian",3,31,1.00023,1.00181,"site_slope","Ecoregion","1900-2015",-38.2767,144.698,0.00683054,0.00340692,0.00453567,0.00161281,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Annulus (Popes Eye), Port Phillip Heads-26-2",2,1998,2009,-0.0482741,0.0430964,-0.0224347,0.0188064,-0.205774,0.0695436,-0.106161,0.0229795,0
-0.0150631,0.0505853,0.384,-0.14487,0.108412,-0.10802,0.0948261,-0.0954966,0.0704168,-0.1434,-0.12448,-0.0979064,0.069116,0.0864139,0.110086,"KelpCover_Australia_Victoria-Barnham Black, Westen Central Victoria-26-3:KelpCover_Australia_Victoria","Bassian",3,31,1.00635,1.02105,"site_slope","Ecoregion","1900-2015",-38.7639,143.68,0.00673064,0.00319357,0.00498551,0.00150936,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Barnham Black, Westen Central Victoria-26-3",3,2004,2009,0.117653,0.0846726,0.0752351,0.0178678,0.165314,0.0538537,0.0797423,0.0295952,0
0.00891131,0.0495748,0.565556,-0.119938,0.127039,-0.0818549,0.107271,-0.070309,0.0880188,-0.117342,-0.0876345,-0.0717771,0.0870545,0.102498,0.129817,"KelpCover_Australia_Victoria-Beware Reef, Twofold Shelf-26-5:KelpCover_Australia_Victoria","Cape Howe",5,31,1.00113,1.0044,"site_slope","Ecoregion","1900-2015",-37.8203,148.787,0.0188862,0.00311177,0.0192214,0.00191448,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Beware Reef, Twofold Shelf-26-5",5,2004,2009,0.0824435,0.0955763,0.0636081,0.0470057,0.102057,0.096586,0.0291338,0.00791647,0
0.00186004,0.039535,0.521556,-0.0995847,0.099142,-0.0769491,0.0762085,-0.0630047,0.0653131,-0.0993276,-0.0765318,-0.0640972,0.0647085,0.076969,0.0994876,"KelpCover_Australia_Victoria-Boat Ramp East, Bunurong-26-6:KelpCover_Australia_Victoria","Bassian",3,31,1.00215,1.00771,"site_slope","Ecoregion","1900-2015",-38.6762,145.621,0.00726216,0.00349177,0.00572242,0.00168451,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Boat Ramp East, Bunurong-26-6",6,2000,2009,-0.0437496,0.0633664,-0.0208538,0.0283428,-0.357188,0.0641062,-0.156475,0.0308302,0
-0.0436995,0.0358721,0.110222,-0.129491,0.0541641,-0.111204,0.0263741,-0.102428,0.0154026,-0.134151,-0.11145,-0.102345,0.0156931,0.0261946,0.0510269,"KelpCover_Australia_Victoria-C. Patt. Boat Ramp, Bunurong-26-7:KelpCover_Australia_Victoria","Bassian",3,31,1.00053,1.0031,"site_slope","Ecoregion","1900-2015",-38.6774,145.617,0.00726216,0.00349177,0.00572242,0.00168451,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-C. Patt. Boat Ramp, Bunurong-26-7",7,1999,2010,-0.00456931,0.0502161,-0.00885467,0.0209362,-0.249301,0.0635369,-0.120497,0.0249623,0
-0.0316986,0.0357008,0.189778,-0.123624,0.0582715,-0.0997598,0.0390413,-0.0899368,0.0270195,-0.12347,-0.101709,-0.0904265,0.0265848,0.0377808,0.0582423,"KelpCover_Australia_Victoria-Cape Patterson, Bunurong-26-9:KelpCover_Australia_Victoria","Bassian",3,31,1.00051,1.0012,"site_slope","Ecoregion","1900-2015",-38.6803,145.61,0.00726216,0.00349177,0.00572242,0.00168451,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Cape Patterson, Bunurong-26-9",9,1999,2010,-0.00456931,0.0502161,-0.00885467,0.0209362,-0.249301,0.0635369,-0.120497,0.0249623,0
-0.0199984,0.0445617,0.329778,-0.130718,0.0919451,-0.114566,0.0602997,-0.0897202,0.0553541,-0.134675,-0.109631,-0.0939287,0.0526077,0.0670683,0.0888224,"KelpCover_Australia_Victoria-Durvillaea Flats, Twofold Shelf-26-11:KelpCover_Australia_Victoria","Cape Howe",5,31,1.0035,1.01183,"site_slope","Ecoregion","1900-2015",-37.796,149.288,0.0224422,0.00327055,0.0231324,0.00215636,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Durvillaea Flats, Twofold Shelf-26-11",11,2004,2010,0.131424,0.0758135,0.0621873,0.0384746,0.0511428,0.100788,0.0476429,0.0172259,0
-0.0346724,0.0441143,0.209111,-0.144988,0.0827675,-0.124285,0.0482271,-0.109864,0.0348242,-0.148736,-0.122118,-0.107319,0.0377423,0.0510202,0.0804587,"KelpCover_Australia_Victoria-Eagle Rock Inside, Westen Central Victoria-26-12:KelpCover_Australia_Victoria","Bassian",3,31,1.00197,1.00811,"site_slope","Ecoregion","1900-2015",-38.3455,144.332,0.00683054,0.00340692,0.00453567,0.00161281,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Eagle Rock Inside, Westen Central Victoria-26-12",12,2003,2011,0.104221,0.0534907,0.0528027,0.0131736,-0.409222,0.121736,-0.160122,0.0596751,0
-0.0886821,0.0440365,0.0233333,-0.197664,0.0244038,-0.177114,-0.00488043,-0.163604,-0.0202536,-0.199862,-0.174891,-0.162591,-0.0183924,-0.00130953,0.0234448,"KelpCover_Australia_Victoria-Eagle Rock Out, Westen Central Victoria-26-13:KelpCover_Australia_Victoria","Bassian",3,31,1.00234,1.00987,"site_slope","Ecoregion","1900-2015",-38.3455,144.332,0.00683054,0.00340692,0.00453567,0.00161281,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Eagle Rock Out, Westen Central Victoria-26-13",13,2003,2011,0.104221,0.0534907,0.0528027,0.0131736,-0.409222,0.121736,-0.160122,0.0596751,0
-0.0369125,0.0482874,0.225333,-0.15782,0.0820621,-0.13204,0.0538244,-0.118031,0.0404379,-0.158353,-0.131125,-0.116017,0.0431801,0.0548612,0.0812033,"KelpCover_Australia_Victoria-Halfmoon Bay, Port Phillip Bay North-26-18:KelpCover_Australia_Victoria","Bassian",3,31,1.00178,1.00188,"site_slope","Ecoregion","1900-2015",-37.9719,145.009,0.00742892,0.00342954,0.00626795,0.00166036,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Halfmoon Bay, Port Phillip Bay North-26-18",18,2003,2009,0.0947717,0.0732664,0.056311,0.0231854,-0.36081,0.114674,-0.144756,0.0521498,0
0.0538102,0.0423476,0.895778,-0.0561138,0.159321,-0.0281831,0.137511,-0.016656,0.121974,-0.0547604,-0.029731,-0.0159875,0.123099,0.136541,0.160666,"KelpCover_Australia_Victoria-Hicks Light, Twofold Shelf-26-20:KelpCover_Australia_Victoria","Cape Howe",5,31,1.00082,1.00128,"site_slope","Ecoregion","1900-2015",-37.802,149.277,0.0224422,0.00327055,0.0231324,0.00215636,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Hicks Light, Twofold Shelf-26-20",20,2001,2010,0.00046054,0.0574795,-0.0217731,0.031117,0.0727394,0.0523517,0.038603,0.00890373,0
-0.00431248,0.0512945,0.462,-0.132589,0.126912,-0.0985146,0.0991092,-0.0839467,0.0811174,-0.131651,-0.102083,-0.0864327,0.0792672,0.096635,0.127729,"KelpCover_Australia_Victoria-Ingoldsby Inner, Westen Central Victoria-26-25:KelpCover_Australia_Victoria","Bassian",3,31,1.00272,1.00936,"site_slope","Ecoregion","1900-2015",-38.4135,144.214,0.00683054,0.00340692,0.00453567,0.00161281,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Ingoldsby Inner, Westen Central Victoria-26-25",25,2003,2005,-0.136677,0.0652089,0.0437277,0.0454075,-0.819833,0.609971,-0.211597,0.170273,0
-0.0171267,0.0419541,0.348222,-0.120478,0.0897215,-0.0931827,0.0674411,-0.0877671,0.0466124,-0.121112,-0.0979671,-0.0848358,0.0503299,0.0639244,0.0893274,"KelpCover_Australia_Victoria-Iron Prince, Twofold Shelf-26-26:KelpCover_Australia_Victoria","Cape Howe",5,31,1.00038,1.00049,"site_slope","Ecoregion","1900-2015",-37.5193,149.963,0.0224422,0.00327055,0.0231324,0.00215636,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Iron Prince, Twofold Shelf-26-26",26,2001,2010,0.00046054,0.0574795,-0.0217731,0.031117,-0.157697,0.0560358,-0.0706622,0.0175852,0
0.0458782,0.0488557,0.826889,-0.084099,0.172788,-0.052048,0.139811,-0.0338995,0.123254,-0.0797018,-0.0473394,-0.0313648,0.126626,0.145714,0.178483,"KelpCover_Australia_Victoria-Jawbone, Port Phillip Bay North-26-27:KelpCover_Australia_Victoria","Bassian",3,31,1.00135,1.00217,"site_slope","Ecoregion","1900-2015",-37.8658,144.876,0.00702927,0.00332683,0.0050812,0.00158313,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Jawbone, Port Phillip Bay North-26-27",27,2003,2009,0.108307,0.0693546,0.0609912,0.0178627,-0.36081,0.114674,-0.144756,0.0521498,0
-0.0162581,0.0411721,0.343111,-0.121528,0.0893234,-0.0975971,0.0639765,-0.0832295,0.0524544,-0.118313,-0.0953893,-0.0829983,0.0528617,0.0667777,0.0945826,"KelpCover_Australia_Victoria-Krafts Garden, Twofold Shelf-26-30:KelpCover_Australia_Victoria","Cape Howe",5,31,1.00081,1.00394,"site_slope","Ecoregion","1900-2015",-37.7975,149.288,0.0224422,0.00327055,0.0231324,0.00215636,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Krafts Garden, Twofold Shelf-26-30",30,2001,2010,0.00046054,0.0574795,-0.0217731,0.031117,0.0727394,0.0523517,0.038603,0.00890373,0
-0.0342004,0.0376189,0.181778,-0.129375,0.0575704,-0.108835,0.0374446,-0.0932037,0.0296782,-0.126564,-0.106797,-0.094551,0.0285053,0.0403137,0.0602636,"KelpCover_Australia_Victoria-Lonsdale Back Beach, Port Phillip Heads-26-31:KelpCover_Australia_Victoria","Bassian",3,31,1.0013,1.00489,"site_slope","Ecoregion","1900-2015",-38.2902,144.589,0.00683054,0.00340692,0.00453567,0.00161281,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Lonsdale Back Beach, Port Phillip Heads-26-31",31,1998,2009,-0.0482741,0.0430964,-0.0224347,0.0188064,-0.205774,0.0695436,-0.106161,0.0229795,0
-0.0351433,0.0374029,0.172444,-0.132922,0.0608364,-0.10554,0.0414287,-0.0944241,0.0280342,-0.133453,-0.108929,-0.0966898,0.0263416,0.0383605,0.0607286,"KelpCover_Australia_Victoria-Lonsdale Kelp Inner, Port Phillip Heads-26-32:KelpCover_Australia_Victoria","Bassian",3,31,1.00085,1.00097,"site_slope","Ecoregion","1900-2015",-38.2854,144.628,0.00683054,0.00340692,0.00453567,0.00161281,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Lonsdale Kelp Inner, Port Phillip Heads-26-32",32,1998,2009,-0.0482741,0.0430964,-0.0224347,0.0188064,-0.205774,0.0695436,-0.106161,0.0229795,0
-0.0286242,0.0441733,0.258444,-0.144394,0.084358,-0.112889,0.0591662,-0.101607,0.0434529,-0.143391,-0.116443,-0.101184,0.0438742,0.0563298,0.0851615,"KelpCover_Australia_Victoria-Lonsdale Kelp Outer, Port Phillip Heads-26-33:KelpCover_Australia_Victoria","Bassian",3,31,1.00154,1.00255,"site_slope","Ecoregion","1900-2015",-38.2864,144.63,0.00683054,0.00340692,0.00453567,0.00161281,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Lonsdale Kelp Outer, Port Phillip Heads-26-33",33,1998,2004,-0.189099,0.0875738,-0.1027,0.0360206,0.184429,0.0852133,0.0136543,0.0149176,0
-0.0341496,0.0374847,0.176667,-0.126861,0.0667869,-0.11028,0.0379617,-0.0948253,0.0278638,-0.127356,-0.106818,-0.094577,0.0285393,0.0432325,0.0657433,"KelpCover_Australia_Victoria-Lonsdale Point, Port Phillip Heads-26-34:KelpCover_Australia_Victoria","Bassian",3,31,1.00249,1.00327,"site_slope","Ecoregion","1900-2015",-38.2967,144.613,0.00683054,0.00340692,0.00453567,0.00161281,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Lonsdale Point, Port Phillip Heads-26-34",34,1998,2009,-0.0482741,0.0430964,-0.0224347,0.0188064,-0.205774,0.0695436,-0.106161,0.0229795,0
-0.00792623,0.0366743,0.412889,-0.115102,0.0804372,-0.0779927,0.0688291,-0.065962,0.0532888,-0.109521,-0.0815583,-0.0682632,0.0518492,0.0665212,0.0901865,"KelpCover_Australia_Victoria-Lonsdale Pt SW, Port Phillip Heads-26-35:KelpCover_Australia_Victoria","Bassian",3,31,0.999965,1.00098,"site_slope","Ecoregion","1900-2015",-38.2941,144.598,0.00683054,0.00340692,0.00453567,0.00161281,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Lonsdale Pt SW, Port Phillip Heads-26-35",35,1998,2009,-0.0482741,0.0430964,-0.0224347,0.0188064,-0.205774,0.0695436,-0.106161,0.0229795,0
-0.00951613,0.0438213,0.416,-0.124228,0.100777,-0.0959344,0.0771092,-0.0845252,0.0607278,-0.123665,-0.0965115,-0.0816139,0.0642575,0.0765974,0.101929,"KelpCover_Australia_Victoria-Merlan Inner, Port Phillip Heads-26-38:KelpCover_Australia_Victoria","Bassian",3,31,1.00027,1.00027,"site_slope","Ecoregion","1900-2015",-38.2873,144.62,0.00683054,0.00340692,0.00453567,0.00161281,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Merlan Inner, Port Phillip Heads-26-38",38,1998,2004,-0.189099,0.0875738,-0.1027,0.0360206,0.184429,0.0852133,0.0136543,0.0149176,0
-0.00655687,0.0376146,0.430444,-0.100459,0.0916837,-0.0767763,0.0671515,-0.0682451,0.0540187,-0.101031,-0.077167,-0.0670081,0.0556514,0.0669329,0.0911101,"KelpCover_Australia_Victoria-Merlan Outer, Port Phillip Heads-26-39:KelpCover_Australia_Victoria","Bassian",3,31,1.00133,1.00225,"site_slope","Ecoregion","1900-2015",-38.2901,144.623,0.00683054,0.00340692,0.00453567,0.00161281,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Merlan Outer, Port Phillip Heads-26-39",39,1998,2009,-0.0482741,0.0430964,-0.0224347,0.0188064,-0.205774,0.0695436,-0.106161,0.0229795,0
0.0103466,0.0460688,0.589778,-0.10427,0.135786,-0.0834524,0.0980429,-0.0685104,0.082259,-0.112465,-0.0789786,-0.0636842,0.0877927,0.103568,0.132671,"KelpCover_Australia_Victoria-Meuller Reef, Twofold Shelf-26-40:KelpCover_Australia_Victoria","Cape Howe",5,31,1.00086,1.00482,"site_slope","Ecoregion","1900-2015",-37.7861,149.322,0.0224422,0.00327055,0.0231324,0.00215636,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Meuller Reef, Twofold Shelf-26-40",40,2004,2010,0.131424,0.0758135,0.0621873,0.0384746,0.0511428,0.100788,0.0476429,0.0172259,0
-0.0430568,0.0366866,0.122889,-0.140899,0.0477183,-0.118782,0.024879,-0.101603,0.017411,-0.14083,-0.116658,-0.103306,0.0164337,0.0280361,0.047646,"KelpCover_Australia_Victoria-Oaks East, Bunurong-26-44:KelpCover_Australia_Victoria","Bassian",3,31,1.00168,1.00178,"site_slope","Ecoregion","1900-2015",-38.6769,145.647,0.00726216,0.00349177,0.00572242,0.00168451,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Oaks East, Bunurong-26-44",44,1999,2010,-0.00456931,0.0502161,-0.00885467,0.0209362,-0.148098,0.0451723,-0.0722703,0.0144337,0
-0.0382435,0.0419811,0.183556,-0.148913,0.0632704,-0.12521,0.03748,-0.106006,0.0305471,-0.15038,-0.122427,-0.108994,0.0285277,0.0416323,0.0628868,"KelpCover_Australia_Victoria-Old Jetty Bay, Twofold Shelf-26-45:KelpCover_Australia_Victoria","Cape Howe",5,31,1.00267,1.01074,"site_slope","Ecoregion","1900-2015",-37.7958,149.266,0.0224422,0.00327055,0.0231324,0.00215636,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Old Jetty Bay, Twofold Shelf-26-45",45,2001,2010,0.00046054,0.0574795,-0.0217731,0.031117,0.0727394,0.0523517,0.038603,0.00890373,0
-0.00961335,0.0504932,0.423778,-0.139856,0.117899,-0.111082,0.0858394,-0.0930776,0.0720898,-0.138294,-0.108804,-0.0928343,0.0725761,0.088583,0.123624,"KelpCover_Australia_Victoria-Olives, Westen Central Victoria-26-46:KelpCover_Australia_Victoria","Bassian",3,31,1.0015,1.00246,"site_slope","Ecoregion","1900-2015",-38.4098,144.231,0.00683054,0.00340692,0.00453567,0.00161281,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Olives, Westen Central Victoria-26-46",46,2003,2005,-0.136677,0.0652089,0.0437277,0.0454075,-0.819833,0.609971,-0.211597,0.170273,0
0.0175881,0.0477798,0.643556,-0.115063,0.135969,-0.0680617,0.121202,-0.0583637,0.0963938,-0.108445,-0.0767831,-0.0595755,0.0955492,0.1137,0.145171,"KelpCover_Australia_Victoria-Pearl Point, Twofold Shelf-26-47:KelpCover_Australia_Victoria","Cape Howe",5,31,1.00138,1.00361,"site_slope","Ecoregion","1900-2015",-37.7942,148.883,0.0188862,0.00311177,0.0192214,0.00191448,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Pearl Point, Twofold Shelf-26-47",47,2004,2009,0.0824435,0.0955763,0.0636081,0.0470057,0.102057,0.096586,0.0291338,0.00791647,0
0.00277224,0.0453009,0.521778,-0.114898,0.118192,-0.083785,0.0935335,-0.0739451,0.0753317,-0.111538,-0.0866027,-0.0722088,0.07797,0.0914385,0.123426,"KelpCover_Australia_Victoria-Petrel Point, Twofold Shelf-26-48:KelpCover_Australia_Victoria","Cape Howe",5,31,1.00001,1.00128,"site_slope","Ecoregion","1900-2015",-37.7821,149.385,0.0224422,0.00327055,0.0231324,0.00215636,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Petrel Point, Twofold Shelf-26-48",48,2004,2010,0.131424,0.0758135,0.0621873,0.0384746,-0.116,0.0816434,-0.0246216,0.0222387,0
-0.0354972,0.037124,0.168889,-0.128801,0.0621863,-0.115317,0.0307286,-0.0985747,0.0241938,-0.130682,-0.109144,-0.097651,0.0253797,0.0382476,0.0603631,"KelpCover_Australia_Victoria-Petrel Rock East, Bunurong-26-49:KelpCover_Australia_Victoria","Bassian",3,31,1.00129,1.00457,"site_slope","Ecoregion","1900-2015",-38.655,145.695,0.00726216,0.00349177,0.00572242,0.00168451,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Petrel Rock East, Bunurong-26-49",49,1999,2010,-0.00456931,0.0502161,-0.00885467,0.0209362,-0.148098,0.0451723,-0.0722703,0.0144337,0
-0.00898121,0.0511253,0.426667,-0.136784,0.122405,-0.106542,0.0912169,-0.0893429,0.0765501,-0.139043,-0.110581,-0.0915505,0.0744655,0.0881572,0.121364,"KelpCover_Australia_Victoria-Phyco Reef, Westen Central Victoria-26-51:KelpCover_Australia_Victoria","Bassian",3,31,1.00098,1.00517,"site_slope","Ecoregion","1900-2015",-38.3455,144.332,0.00683054,0.00340692,0.00453567,0.00161281,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Phyco Reef, Westen Central Victoria-26-51",51,2003,2005,-0.136677,0.0652089,0.0437277,0.0454075,-0.889667,0.650289,-0.66573,0.432466,0
-0.0561485,0.0486049,0.129333,-0.173777,0.0709246,-0.149876,0.0353041,-0.137321,0.0183104,-0.180557,-0.149194,-0.134135,0.0232882,0.03626,0.067668,"KelpCover_Australia_Victoria-Point Cook Pines, Port Phillip Bay North-26-52:KelpCover_Australia_Victoria","Bassian",3,31,1.00129,1.00155,"site_slope","Ecoregion","1900-2015",-37.9293,144.795,0.00702927,0.00332683,0.0050812,0.00158313,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Point Cook Pines, Port Phillip Bay North-26-52",52,2003,2009,0.108307,0.0693546,0.0609912,0.0178627,-0.36081,0.114674,-0.144756,0.0521498,0
-0.0488974,0.04767,0.153778,-0.165947,0.0784925,-0.143452,0.042165,-0.128429,0.0285507,-0.172591,-0.14342,-0.128258,0.0288743,0.0422624,0.0753793,"KelpCover_Australia_Victoria-Point Gelibrand, Port Phillip Bay North-26-54:KelpCover_Australia_Victoria","Bassian",3,31,1.00057,1.00224,"site_slope","Ecoregion","1900-2015",-37.8658,144.9,0.00702927,0.00332683,0.0050812,0.00158313,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Point Gelibrand, Port Phillip Bay North-26-54",54,2003,2009,0.108307,0.0693546,0.0609912,0.0178627,-0.36081,0.114674,-0.144756,0.0521498,0
0.0138941,0.0458445,0.624889,-0.0972846,0.138822,-0.0779098,0.106278,-0.0627646,0.089562,-0.102649,-0.0792072,-0.0626441,0.089926,0.105834,0.133413,"KelpCover_Australia_Victoria-Point Hicks Joggle, Twofold Shelf-26-55:KelpCover_Australia_Victoria","Cape Howe",5,31,1.00064,1.00308,"site_slope","Ecoregion","1900-2015",-37.8036,149.274,0.0224422,0.00327055,0.0231324,0.00215636,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Point Hicks Joggle, Twofold Shelf-26-55",55,2004,2010,0.131424,0.0758135,0.0621873,0.0384746,0.0511428,0.100788,0.0476429,0.0172259,0
0.0173019,0.0461369,0.650889,-0.109149,0.132285,-0.0704592,0.10985,-0.056998,0.0919986,-0.103446,-0.0727902,-0.0565174,0.092532,0.10912,0.142637,"KelpCover_Australia_Victoria-Pt Hicks SW, Twofold Shelf-26-57:KelpCover_Australia_Victoria","Cape Howe",5,31,1.0013,1.00582,"site_slope","Ecoregion","1900-2015",-37.8003,149.266,0.0224422,0.00327055,0.0231324,0.00215636,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Pt Hicks SW, Twofold Shelf-26-57",57,2004,2010,0.131424,0.0758135,0.0621873,0.0384746,0.0511428,0.100788,0.0476429,0.0172259,0
-0.0856079,0.0489021,0.0393333,-0.218432,0.0335905,-0.182201,0.00833104,-0.163467,-0.0025689,-0.211586,-0.183933,-0.166763,-0.00553474,0.00699849,0.0414725,"KelpCover_Australia_Victoria-RAAF Base, Port Phillip Bay North-26-58:KelpCover_Australia_Victoria","Bassian",3,31,1.00127,1.00309,"site_slope","Ecoregion","1900-2015",-37.9462,144.769,0.00702927,0.00332683,0.0050812,0.00158313,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-RAAF Base, Port Phillip Bay North-26-58",58,2003,2009,0.108307,0.0693546,0.0609912,0.0178627,-0.36081,0.114674,-0.144756,0.0521498,0
-0.0423772,0.0472673,0.175333,-0.170524,0.0829339,-0.139323,0.0493963,-0.122273,0.0331648,-0.165975,-0.136168,-0.119657,0.0375598,0.0530221,0.0889916,"KelpCover_Australia_Victoria-Ricketts Point Tea House, Port Phillip Bay North-26-59:KelpCover_Australia_Victoria","Bassian",3,31,1.00115,1.00305,"site_slope","Ecoregion","1900-2015",-37.9974,145.029,0.00742892,0.00342954,0.00626795,0.00166036,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Ricketts Point Tea House, Port Phillip Bay North-26-59",59,2003,2009,0.0947717,0.0732664,0.056311,0.0231854,-0.36081,0.114674,-0.144756,0.0521498,0
-0.0241505,0.039168,0.273111,-0.128212,0.0736368,-0.102555,0.0502885,-0.0911595,0.037652,-0.127327,-0.10147,-0.0895715,0.0397348,0.0520183,0.0744558,"KelpCover_Australia_Victoria-Shack Bay beach, Bunurong-26-63:KelpCover_Australia_Victoria","Bassian",3,31,0.999358,0.999373,"site_slope","Ecoregion","1900-2015",-38.6753,145.661,0.00726216,0.00349177,0.00572242,0.00168451,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Shack Bay beach, Bunurong-26-63",63,2000,2009,-0.0437496,0.0633664,-0.0208538,0.0283428,-0.225903,0.0454867,-0.0958361,0.0168566,0
-0.0402514,0.0358292,0.129778,-0.1369,0.0472998,-0.111496,0.028726,-0.0979316,0.0189429,-0.134331,-0.110036,-0.0979444,0.0189303,0.0314141,0.0524338,"KelpCover_Australia_Victoria-Shack Bay East, Bunurong-26-61:KelpCover_Australia_Victoria","Bassian",3,31,0.999391,0.999424,"site_slope","Ecoregion","1900-2015",-38.6718,145.665,0.00726216,0.00349177,0.00572242,0.00168451,"KelpCover_Australia_Victoria","KelpCover_Australia_Victoria-Shack Bay East, Bunurong-26-61",61,1999,2010,-0.00456931,0.0502161,-0.00885467,0.0209362,-0.148098,0.0451723,-0.0722703,0.0144337,0
